se-name,  Kxx,  Kyy,  Kzz,  Omegaxx,  Omegayy,  Omegazz,  PIxx,  PIyy,  PIzz,  lam1,  lam2,  e1,  e2,  nelems,  nnodes,  time, 
se533, 3.648, 4.5396, 3.5151, 2.7564, 3.0192, 2.133, -2.4903, 0.5024, 1.8005,  0.8,  0.2,  1.2,  0.6,  2886,  1939,  56.0, 
se534, 3.5857, 4.4939, 3.4469, 2.7023, 2.9044, 2.0303, -2.4708, 0.5516, 1.7528,  0.8,  0.2,  1.2,  0.8,  2870,  1919,  55.0, 
se535, 3.526, 4.453, 3.3806, 2.6543, 2.7974, 1.9424, -2.4523, 0.5918, 1.7093,  0.8,  0.2,  1.2,  1.0,  2862,  1903,  54.0, 
se536, 3.4686, 4.4235, 3.3193, 2.6145, 2.7034, 1.8829, -2.4404, 0.6175, 1.6895,  0.8,  0.2,  1.2,  1.2,  2902,  1891,  56.0, 
se537, 3.4149, 4.4004, 3.262, 2.5838, 2.6201, 1.8371, -2.4371, 0.6374, 1.6763,  0.8,  0.2,  1.2,  1.4,  2886,  1863,  59.0, 
se538, 3.3658, 4.378, 3.2083, 2.5565, 2.5463, 1.7958, -2.4319, 0.6544, 1.6608,  0.8,  0.2,  1.2,  1.6,  2822,  1831,  61.0, 
se539, 3.3231, 4.3644, 3.1645, 2.5311, 2.4888, 1.7779, -2.4238, 0.6567, 1.6646,  0.8,  0.2,  1.2,  1.8,  2814,  1831,  61.0, 
se540, 3.6087, 4.4545, 3.4941, 2.5424, 2.8781, 2.1142, -2.2465, 0.3131, 1.7045,  0.8,  0.2,  1.4,  0.2,  2582,  1807,  48.0, 
se541, 3.5542, 4.4041, 3.4357, 2.4929, 2.7798, 1.9932, -2.2294, 0.3698, 1.6441,  0.8,  0.2,  1.4,  0.4,  2734,  1843,  51.0, 
se542, 3.495, 4.3557, 3.3722, 2.4361, 2.6755, 1.8907, -2.2046, 0.415, 1.5965,  0.8,  0.2,  1.4,  0.6,  2790,  1847,  52.0, 
se543, 3.4363, 4.3094, 3.3044, 2.3901, 2.5723, 1.7925, -2.19, 0.4684, 1.5451,  0.8,  0.2,  1.4,  0.8,  2782,  1823,  52.0, 
se544, 3.3793, 4.2723, 3.2408, 2.3479, 2.4794, 1.7196, -2.1751, 0.5056, 1.5133,  0.8,  0.2,  1.4,  1.0,  2774,  1811,  53.0, 
se545, 3.3265, 4.2464, 3.1817, 2.3214, 2.4008, 1.6667, -2.1745, 0.537, 1.4957,  0.8,  0.2,  1.4,  1.2,  2830,  1803,  54.0, 
se546, 3.277, 4.226, 3.1273, 2.2967, 2.3311, 1.6293, -2.1741, 0.5596, 1.4877,  0.8,  0.2,  1.4,  1.4,  2830,  1787,  56.0, 
se547, 3.2297, 4.2027, 3.0754, 2.2678, 2.2661, 1.5946, -2.1612, 0.5754, 1.4763,  0.8,  0.2,  1.4,  1.6,  2758,  1763,  55.0, 
se548, 3.1904, 4.1901, 3.0325, 2.2507, 2.2157, 1.5736, -2.1601, 0.5854, 1.4731,  0.8,  0.2,  1.4,  1.8,  2766,  1763,  58.0, 
se549, 3.4517, 4.2682, 3.3554, 2.238, 2.5573, 1.8719, -1.9778, 0.2305, 1.5117,  0.8,  0.2,  1.6,  0.2,  2430,  1679,  46.0, 
se550, 3.4006, 4.2205, 3.2985, 2.1955, 2.4697, 1.7658, -1.9634, 0.2858, 1.4579,  0.8,  0.2,  1.6,  0.4,  2558,  1711,  51.0, 
se551, 3.3465, 4.1765, 3.2374, 2.1545, 2.3813, 1.6742, -1.9515, 0.3355, 1.4144,  0.8,  0.2,  1.6,  0.6,  2662,  1735,  51.0, 
se552, 3.2887, 4.131, 3.1716, 2.1077, 2.2869, 1.5903, -1.9314, 0.3781, 1.3725,  0.8,  0.2,  1.6,  0.8,  2662,  1727,  54.0, 
se553, 3.2353, 4.0945, 3.1061, 2.0771, 2.2014, 1.5183, -1.9272, 0.4278, 1.3367,  0.8,  0.2,  1.6,  1.0,  2630,  1699,  49.0, 
se554, 3.1863, 4.0679, 3.0483, 2.0538, 2.1312, 1.4665, -1.9255, 0.4651, 1.3151,  0.8,  0.2,  1.6,  1.2,  2630,  1683,  50.0, 
se555, 3.1388, 4.0461, 2.995, 2.0286, 2.068, 1.4309, -1.9196, 0.488, 1.3048,  0.8,  0.2,  1.6,  1.4,  2694,  1687,  55.0, 
se556, 3.0947, 4.0237, 2.9437, 2.0054, 2.0109, 1.3989, -1.9134, 0.5105, 1.2936,  0.8,  0.2,  1.6,  1.6,  2662,  1667,  54.0, 
se557, 3.0581, 4.0135, 2.9046, 1.9913, 1.9725, 1.3862, -1.9126, 0.5164, 1.2977,  0.8,  0.2,  1.6,  1.8,  2670,  1667,  54.0, 
se558, 3.3047, 4.0913, 3.23, 1.973, 2.2955, 1.6635, -1.741, 0.1561, 1.3501,  0.8,  0.2,  1.8,  0.2,  2366,  1595,  43.0, 
se559, 3.2579, 4.0463, 3.1744, 1.9381, 2.2168, 1.5687, -1.7314, 0.2136, 1.2972,  0.8,  0.2,  1.8,  0.4,  2486,  1627,  47.0, 
se560, 3.2022, 4.0, 3.1124, 1.8946, 2.1301, 1.4858, -1.7145, 0.2552, 1.2568,  0.8,  0.2,  1.8,  0.6,  2558,  1647,  50.0, 
se561, 3.152, 3.9614, 3.0502, 1.8648, 2.0534, 1.4128, -1.7094, 0.3084, 1.2206,  0.8,  0.2,  1.8,  0.8,  2582,  1647,  53.0, 
se562, 3.102, 3.9256, 2.9844, 1.8406, 1.9746, 1.3445, -1.7081, 0.3628, 1.1839,  0.8,  0.2,  1.8,  1.0,  2598,  1619,  53.0, 
se563, 3.0503, 3.895, 2.9259, 1.81, 1.901, 1.2966, -1.6974, 0.3905, 1.1625,  0.8,  0.2,  1.8,  1.2,  2590,  1607,  50.0, 
se564, 3.0067, 3.8759, 2.8746, 1.7921, 1.848, 1.266, -1.6974, 0.4155, 1.155,  0.8,  0.2,  1.8,  1.4,  2606,  1595,  50.0, 
se565, 2.9638, 3.8544, 2.8257, 1.7668, 1.7982, 1.2434, -1.686, 0.4331, 1.1514,  0.8,  0.2,  1.8,  1.6,  2582,  1583,  50.0, 
se566, 2.9286, 3.8403, 2.784, 1.7535, 1.7587, 1.2229, -1.6848, 0.4489, 1.145,  0.8,  0.2,  1.8,  1.8,  2550,  1571,  49.0, 
se567, 5.4037, 5.9946, 5.2136, 6.9343, 8.1481, 5.5527, -4.3707, 1.4688, 2.8114,  0.8,  0.4,  0.2,  0.2,  2590,  1995,  47.0, 
se568, 5.295, 5.8958, 5.1126, 6.696, 7.7834, 5.0957, -4.3384, 1.567, 2.6962,  0.8,  0.4,  0.2,  0.4,  2534,  1919,  45.0, 
se569, 5.1889, 5.8046, 5.0061, 6.4557, 7.4168, 4.7193, -4.3048, 1.6445, 2.6052,  0.8,  0.4,  0.2,  0.6,  2606,  1927,  47.0, 
se570, 5.0772, 5.7101, 4.8898, 6.2119, 7.0422, 4.3617, -4.2691, 1.7216, 2.5118,  0.8,  0.4,  0.2,  0.8,  2574,  1851,  45.0, 
se571, 4.9689, 5.6243, 4.7737, 5.9791, 6.6862, 4.0645, -4.2333, 1.779, 2.4439,  0.8,  0.4,  0.2,  1.0,  2558,  1835,  45.0, 
se572, 4.8634, 5.5449, 4.6591, 5.764, 6.3539, 3.8101, -4.2003, 1.8243, 2.3876,  0.8,  0.4,  0.2,  1.2,  2534,  1775,  42.0, 
se573, 4.7646, 5.4788, 4.552, 5.5724, 6.0575, 3.6143, -4.1695, 1.8488, 2.3637,  0.8,  0.4,  0.2,  1.4,  2598,  1775,  44.0, 
se574, 4.6709, 5.4232, 4.4497, 5.3984, 5.7878, 3.4632, -4.1499, 1.85, 2.3598,  0.8,  0.4,  0.2,  1.6,  2486,  1727,  41.0, 
se575, 4.5814, 5.3509, 4.3426, 5.2193, 5.5117, 3.2718, -4.0993, 1.8769, 2.2743,  0.8,  0.4,  0.2,  1.8,  2390,  1631,  40.0, 
se576, 5.213, 5.7971, 5.0201, 6.122, 7.1567, 5.0871, -3.8852, 1.2063, 2.5708,  0.8,  0.4,  0.4,  0.2,  2542,  1907,  44.0, 
se577, 5.1106, 5.7024, 4.9229, 5.9134, 6.8425, 4.6718, -3.8614, 1.306, 2.4656,  0.8,  0.4,  0.4,  0.4,  2550,  1855,  43.0, 
se578, 5.0075, 5.6115, 4.8185, 5.6952, 6.5187, 4.3201, -3.8296, 1.386, 2.3773,  0.8,  0.4,  0.4,  0.6,  2622,  1863,  46.0, 
se579, 4.9014, 5.5216, 4.7068, 5.4823, 6.1972, 3.9969, -3.804, 1.4641, 2.2966,  0.8,  0.4,  0.4,  0.8,  2670,  1835,  46.0, 
se580, 4.7965, 5.4371, 4.5939, 5.2744, 5.8853, 3.7218, -3.7721, 1.5218, 2.2323,  0.8,  0.4,  0.4,  1.0,  2662,  1811,  47.0, 
se581, 4.6961, 5.3616, 4.4841, 5.0877, 5.5999, 3.4919, -3.746, 1.5685, 2.1854,  0.8,  0.4,  0.4,  1.2,  2694,  1775,  46.0, 
se582, 4.5994, 5.2953, 4.3782, 4.9109, 5.3337, 3.3078, -3.7174, 1.5894, 2.1588,  0.8,  0.4,  0.4,  1.4,  2662,  1755,  47.0, 
se583, 4.5107, 5.241, 4.28, 4.7626, 5.1021, 3.1665, -3.6987, 1.6037, 2.1495,  0.8,  0.4,  0.4,  1.6,  2614,  1719,  46.0, 
se584, 4.4264, 5.1801, 4.1806, 4.6231, 4.8789, 3.0099, -3.6761, 1.6299, 2.0974,  0.8,  0.4,  0.4,  1.8,  2478,  1635,  43.0, 
se585, 5.0121, 5.5857, 4.8257, 5.3768, 6.2629, 4.6044, -3.4151, 0.9593, 2.3219,  0.8,  0.4,  0.6,  0.2,  2582,  1859,  44.0, 
se586, 4.9135, 5.493, 4.7303, 5.1856, 5.9846, 4.2267, -3.3937, 1.0625, 2.2246,  0.8,  0.4,  0.6,  0.4,  2614,  1831,  46.0, 
se587, 4.8146, 5.4048, 4.6285, 4.9937, 5.7028, 3.9051, -3.3733, 1.1445, 2.1497,  0.8,  0.4,  0.6,  0.6,  2758,  1855,  49.0, 
se588, 4.7117, 5.3161, 4.5187, 4.8001, 5.4159, 3.6094, -3.3463, 1.2205, 2.0682,  0.8,  0.4,  0.6,  0.8,  2750,  1819,  49.0, 
se589, 4.6124, 5.2361, 4.4103, 4.6223, 5.1513, 3.3624, -3.3264, 1.2806, 2.0118,  0.8,  0.4,  0.6,  1.0,  2798,  1807,  48.0, 
se590, 4.516, 5.1638, 4.304, 4.4587, 4.9039, 3.1556, -3.3084, 1.3278, 1.9735,  0.8,  0.4,  0.6,  1.2,  2774,  1763,  47.0, 
se591, 4.425, 5.1012, 4.2026, 4.3114, 4.6787, 2.9898, -3.2905, 1.3599, 1.9487,  0.8,  0.4,  0.6,  1.4,  2790,  1759,  50.0, 
se592, 4.3387, 5.0478, 4.1067, 4.1783, 4.4744, 2.8595, -3.274, 1.3762, 1.9389,  0.8,  0.4,  0.6,  1.6,  2654,  1687,  46.0, 
se593, 4.2586, 4.9917, 4.012, 4.0591, 4.2815, 2.7233, -3.2553, 1.4001, 1.899,  0.8,  0.4,  0.6,  1.8,  2558,  1623,  44.0, 
se594, 4.8022, 5.3628, 4.6303, 4.6811, 5.4639, 4.1272, -2.9674, 0.7345, 2.0838,  0.8,  0.4,  0.8,  0.2,  2542,  1771,  43.0, 
se595, 4.7095, 5.275, 4.5387, 4.5167, 5.2236, 3.7922, -2.9543, 0.8284, 1.9981,  0.8,  0.4,  0.8,  0.4,  2646,  1775,  45.0, 
se596, 4.6144, 5.1896, 4.4395, 4.347, 4.9754, 3.5022, -2.9379, 0.9098, 1.9242,  0.8,  0.4,  0.8,  0.6,  2758,  1791,  47.0, 
se597, 4.5174, 5.1057, 4.3337, 4.1832, 4.7293, 3.2373, -2.9243, 0.9899, 1.8563,  0.8,  0.4,  0.8,  0.8,  2822,  1787,  50.0, 
se598, 4.4223, 5.0282, 4.2276, 4.0307, 4.4968, 3.011, -2.9123, 1.0522, 1.8032,  0.8,  0.4,  0.8,  1.0,  2854,  1759,  48.0, 
se599, 4.331, 4.9595, 4.1252, 3.8914, 4.2834, 2.826, -2.9011, 1.1082, 1.7673,  0.8,  0.4,  0.8,  1.2,  2854,  1743,  50.0, 
se600, 4.2445, 4.9001, 4.0274, 3.7666, 4.0898, 2.6767, -2.8913, 1.1458, 1.7444,  0.8,  0.4,  0.8,  1.4,  2798,  1719,  50.0, 
se601, 4.1642, 4.8511, 3.9358, 3.6579, 3.9183, 2.5618, -2.8837, 1.17, 1.7371,  0.8,  0.4,  0.8,  1.6,  2758,  1683,  52.0, 
se602, 4.0902, 4.8047, 3.8469, 3.5711, 3.7628, 2.4508, -2.8878, 1.1998, 1.7073,  0.8,  0.4,  0.8,  1.8,  2670,  1619,  47.0, 
se603, 4.5978, 5.145, 4.4445, 4.0862, 4.7819, 3.686, -2.5801, 0.5435, 1.8629,  0.8,  0.4,  1.0,  0.2,  2446,  1687,  38.0, 
se604, 4.5099, 5.0609, 4.3557, 3.9416, 4.5709, 3.3881, -2.5697, 0.6347, 1.7849,  0.8,  0.4,  1.0,  0.4,  2590,  1699,  45.0, 
se605, 4.419, 4.9781, 4.2586, 3.7941, 4.3527, 3.1246, -2.5596, 0.7189, 1.7155,  0.8,  0.4,  1.0,  0.6,  2718,  1731,  48.0, 
se606, 4.3263, 4.8976, 4.1556, 3.6514, 4.137, 2.8871, -2.553, 0.796, 1.6545,  0.8,  0.4,  1.0,  0.8,  2798,  1727,  50.0, 
se607, 4.2362, 4.8236, 4.0531, 3.5203, 3.9351, 2.6852, -2.5459, 0.867, 1.6067,  0.8,  0.4,  1.0,  1.0,  2854,  1723,  52.0, 
se608, 4.1485, 4.7567, 3.9534, 3.3966, 3.7464, 2.5182, -2.5369, 0.9128, 1.5733,  0.8,  0.4,  1.0,  1.2,  2830,  1695,  48.0, 
se609, 4.0659, 4.699, 3.8582, 3.2879, 3.5769, 2.3829, -2.5304, 0.9585, 1.5522,  0.8,  0.4,  1.0,  1.4,  2838,  1687,  49.0, 
se610, 3.9903, 4.6546, 3.7701, 3.1997, 3.4319, 2.2822, -2.533, 0.9893, 1.5475,  0.8,  0.4,  1.0,  1.6,  2766,  1643,  48.0, 
se611, 3.9206, 4.6125, 3.6848, 3.1289, 3.2989, 2.1851, -2.5429, 1.0224, 1.531,  0.8,  0.4,  1.0,  1.8,  2686,  1591,  47.0, 
se612, 4.3964, 4.9288, 4.2683, 3.559, 4.1937, 3.2844, -2.221, 0.3675, 1.6629,  0.8,  0.4,  1.2,  0.2,  2366,  1587,  35.0, 
se613, 4.3134, 4.8489, 4.1823, 3.4344, 4.0086, 3.0199, -2.22, 0.4573, 1.5928,  0.8,  0.4,  1.2,  0.4,  2478,  1599,  36.0, 
se614, 4.226, 4.7684, 4.0864, 3.3057, 3.8141, 2.7795, -2.2211, 0.5454, 1.5273,  0.8,  0.4,  1.2,  0.6,  2590,  1623,  42.0, 
se615, 4.1386, 4.6919, 3.9865, 3.1842, 3.626, 2.5678, -2.2177, 0.6274, 1.4725,  0.8,  0.4,  1.2,  0.8,  2702,  1643,  43.0, 
se616, 4.053, 4.6219, 3.8863, 3.0734, 3.4493, 2.3863, -2.2211, 0.7, 1.4238,  0.8,  0.4,  1.2,  1.0,  2750,  1635,  46.0, 
se617, 3.9713, 4.5603, 3.7899, 2.9735, 3.2889, 2.2381, -2.2226, 0.7587, 1.4034,  0.8,  0.4,  1.2,  1.2,  2782,  1635,  47.0, 
se618, 3.893, 4.5045, 3.6975, 2.8795, 3.1409, 2.1156, -2.2235, 0.8017, 1.3783,  0.8,  0.4,  1.2,  1.4,  2798,  1627,  46.0, 
se619, 3.8218, 4.4616, 3.6116, 2.8062, 3.015, 2.0219, -2.2276, 0.8402, 1.3705,  0.8,  0.4,  1.2,  1.6,  2734,  1591,  46.0, 
se620, 3.7559, 4.4228, 3.5292, 2.747, 2.8999, 1.9369, -2.2403, 0.8756, 1.3555,  0.8,  0.4,  1.2,  1.8,  2662,  1543,  46.0, 
se621, 4.2033, 4.7211, 4.105, 3.1104, 3.7003, 2.9235, -1.9133, 0.2177, 1.485,  0.8,  0.4,  1.4,  0.2,  2286,  1507,  30.0, 
se622, 4.124, 4.6436, 4.0201, 2.9998, 3.5327, 2.6855, -1.9158, 0.309, 1.4189,  0.8,  0.4,  1.4,  0.4,  2414,  1527,  33.0, 
se623, 4.0417, 4.5671, 3.9274, 2.8893, 3.3624, 2.4725, -1.9181, 0.3953, 1.3565,  0.8,  0.4,  1.4,  0.6,  2550,  1559,  37.0, 
se624, 3.9584, 4.4938, 3.83, 2.7832, 3.195, 2.2832, -1.9242, 0.4777, 1.3101,  0.8,  0.4,  1.4,  0.8,  2678,  1595,  40.0, 
se625, 3.8773, 4.4272, 3.7322, 2.6879, 3.0389, 2.121, -1.9344, 0.5524, 1.2766,  0.8,  0.4,  1.4,  1.0,  2750,  1595,  45.0, 
se626, 3.7994, 4.3678, 3.6375, 2.6014, 2.8963, 1.987, -1.9388, 0.6128, 1.2432,  0.8,  0.4,  1.4,  1.2,  2758,  1587,  45.0, 
se627, 3.7253, 4.3151, 3.5468, 2.5245, 2.7665, 1.8755, -1.9446, 0.6624, 1.2216,  0.8,  0.4,  1.4,  1.4,  2734,  1567,  47.0, 
se628, 3.6562, 4.272, 3.4623, 2.4553, 2.6514, 1.7903, -1.9466, 0.6997, 1.2116,  0.8,  0.4,  1.4,  1.6,  2662,  1527,  42.0, 
se629, 3.5932, 4.2347, 3.3823, 2.4003, 2.5492, 1.7161, -1.9563, 0.7333, 1.202,  0.8,  0.4,  1.4,  1.8,  2590,  1487,  42.0, 
se630, 4.0187, 4.5223, 3.9555, 2.7257, 3.2876, 2.6058, -1.6455, 0.0843, 1.3299,  0.8,  0.4,  1.6,  0.2,  2238,  1459,  30.0, 
se631, 3.9451, 4.4498, 3.8744, 2.6324, 3.1412, 2.3967, -1.653, 0.1728, 1.269,  0.8,  0.4,  1.6,  0.4,  2406,  1487,  35.0, 
se632, 3.8649, 4.374, 3.7818, 2.5295, 2.9817, 2.2024, -1.6549, 0.2591, 1.214,  0.8,  0.4,  1.6,  0.6,  2534,  1515,  39.0, 
se633, 3.7861, 4.3032, 3.6855, 2.4377, 2.8314, 2.031, -1.6657, 0.3461, 1.1663,  0.8,  0.4,  1.6,  0.8,  2606,  1531,  41.0, 
se634, 3.7073, 4.2365, 3.5879, 2.3494, 2.6858, 1.8822, -1.6691, 0.4199, 1.1263,  0.8,  0.4,  1.6,  1.0,  2662,  1523,  44.0, 
se635, 3.6343, 4.1806, 3.4954, 2.2782, 2.5615, 1.7612, -1.6847, 0.4849, 1.1001,  0.8,  0.4,  1.6,  1.2,  2686,  1519,  43.0, 
se636, 3.5657, 4.1329, 3.4071, 2.2181, 2.4506, 1.6626, -1.7007, 0.5417, 1.0824,  0.8,  0.4,  1.6,  1.4,  2718,  1527,  44.0, 
se637, 3.5017, 4.0951, 3.325, 2.1671, 2.354, 1.5876, -1.717, 0.5849, 1.0761,  0.8,  0.4,  1.6,  1.6,  2662,  1491,  43.0, 
se638, 3.4419, 4.0603, 3.2455, 2.1229, 2.2615, 1.5196, -1.7312, 0.6264, 1.0644,  0.8,  0.4,  1.6,  1.8,  2558,  1447,  40.0, 
se639, 3.8449, 4.334, 3.8212, 2.4025, 2.9502, 2.3256, -1.4164, -0.0324, 1.1933,  0.8,  0.4,  1.8,  0.2,  2118,  1367,  29.0, 
se640, 3.7758, 4.2653, 3.7419, 2.322, 2.818, 2.1394, -1.4278, 0.0582, 1.1382,  0.8,  0.4,  1.8,  0.4,  2342,  1411,  31.0, 
se641, 3.7014, 4.1947, 3.651, 2.2381, 2.677, 1.9649, -1.4422, 0.1525, 1.0867,  0.8,  0.4,  1.8,  0.6,  2422,  1435,  36.0, 
se642, 3.6268, 4.1259, 3.555, 2.1565, 2.5416, 1.8095, -1.4545, 0.242, 1.0417,  0.8,  0.4,  1.8,  0.8,  2470,  1439,  36.0, 
se643, 3.5539, 4.0646, 3.46, 2.085, 2.4145, 1.6773, -1.471, 0.3217, 1.0067,  0.8,  0.4,  1.8,  1.0,  2534,  1447,  35.0, 
se644, 3.4843, 4.0098, 3.3678, 2.0222, 2.2998, 1.5659, -1.4864, 0.3938, 0.9786,  0.8,  0.4,  1.8,  1.2,  2574,  1451,  36.0, 
se645, 3.4168, 3.9625, 3.2796, 1.9656, 2.1946, 1.4768, -1.5011, 0.4453, 0.962,  0.8,  0.4,  1.8,  1.4,  2566,  1431,  37.0, 
se646, 3.3562, 3.9256, 3.1988, 1.9215, 2.107, 1.4074, -1.5173, 0.4914, 0.9538,  0.8,  0.4,  1.8,  1.6,  2566,  1423,  38.0, 
se647, 3.2999, 3.8949, 3.1231, 1.8807, 2.0286, 1.3552, -1.531, 0.528, 0.9526,  0.8,  0.4,  1.8,  1.8,  2542,  1399,  42.0, 
se648, 6.1066, 6.3826, 5.8899, 9.0859, 10.0162, 7.6159, -3.5784, 1.8026, 1.7399,  0.8,  0.6,  0.2,  0.2,  2446,  1871,  42.0, 
se649, 5.9857, 6.2676, 5.7736, 8.7159, 9.5594, 6.9474, -3.6206, 1.9269, 1.6719,  0.8,  0.6,  0.2,  0.4,  3110,  2195,  66.0, 
se650, 5.8567, 6.1452, 5.6385, 8.3123, 9.0628, 6.3192, -3.6629, 2.0496, 1.599,  0.8,  0.6,  0.2,  0.6,  2878,  2035,  58.0, 
se651, 5.7289, 6.0264, 5.4986, 7.9137, 8.5752, 5.7734, -3.6923, 2.169, 1.5417,  0.8,  0.6,  0.2,  0.8,  2942,  2011,  61.0, 
se652, 5.6013, 5.9092, 5.3536, 7.5265, 8.0991, 5.2846, -3.7149, 2.263, 1.4863,  0.8,  0.6,  0.2,  1.0,  2382,  1667,  37.0, 
se653, 5.4808, 5.802, 5.2131, 7.1692, 7.6627, 4.8775, -3.728, 2.3408, 1.4482,  0.8,  0.6,  0.2,  1.2,  2510,  1711,  39.0, 
se654, 5.3669, 5.704, 5.0766, 6.8343, 7.2606, 4.54, -3.7253, 2.3876, 1.4167,  0.8,  0.6,  0.2,  1.4,  2742,  1807,  49.0, 
se655, 5.2602, 5.6162, 4.9451, 6.5294, 6.8918, 4.2638, -3.7351, 2.4223, 1.4146,  0.8,  0.6,  0.2,  1.6,  2606,  1703,  42.0, 
se656, 5.1631, 5.5366, 4.8202, 6.2554, 6.563, 4.0338, -3.737, 2.4473, 1.4041,  0.8,  0.6,  0.2,  1.8,  2214,  1463,  30.0, 
se657, 5.8895, 6.1625, 5.6752, 7.9807, 8.7836, 6.9793, -3.0855, 1.4556, 1.5882,  0.8,  0.6,  0.4,  0.2,  2462,  1799,  40.0, 
se658, 5.7714, 6.0489, 5.5603, 7.6407, 8.3722, 6.3605, -3.1275, 1.575, 1.5228,  0.8,  0.6,  0.4,  0.4,  2838,  1967,  58.0, 
se659, 5.648, 5.9304, 5.4285, 7.2811, 7.9344, 5.7861, -3.1721, 1.7048, 1.4535,  0.8,  0.6,  0.4,  0.6,  2974,  2011,  58.0, 
se660, 5.5239, 5.8144, 5.2913, 6.9237, 7.5045, 5.2825, -3.2079, 1.8137, 1.4014,  0.8,  0.6,  0.4,  0.8,  3038,  1979,  59.0, 
se661, 5.4018, 5.7021, 5.151, 6.5834, 7.0934, 4.8369, -3.2396, 1.9123, 1.3558,  0.8,  0.6,  0.4,  1.0,  2542,  1671,  40.0, 
se662, 5.2842, 5.5976, 5.0131, 6.2626, 6.708, 4.4613, -3.2615, 1.9833, 1.3249,  0.8,  0.6,  0.4,  1.2,  2638,  1707,  43.0, 
se663, 5.1747, 5.5027, 4.8809, 5.9721, 6.355, 4.1508, -3.2712, 2.041, 1.2994,  0.8,  0.6,  0.4,  1.4,  2910,  1815,  55.0, 
se664, 5.0759, 5.423, 4.7564, 5.7252, 6.054, 3.9047, -3.2946, 2.0993, 1.2981,  0.8,  0.6,  0.4,  1.6,  2830,  1739,  49.0, 
se665, 4.9829, 5.3478, 4.6366, 5.4934, 5.7714, 3.6951, -3.3048, 2.1202, 1.2858,  0.8,  0.6,  0.4,  1.8,  2406,  1495,  35.0, 
se666, 5.6559, 5.9237, 5.4539, 6.9458, 7.6559, 6.3088, -2.6143, 1.1175, 1.4351,  0.8,  0.6,  0.6,  0.2,  2358,  1687,  36.0, 
se667, 5.544, 5.8149, 5.3425, 6.6502, 7.2994, 5.7499, -2.6635, 1.247, 1.3741,  0.8,  0.6,  0.6,  0.4,  2486,  1699,  41.0, 
se668, 5.4238, 5.6998, 5.2138, 6.3294, 6.9125, 5.2262, -2.7127, 1.3678, 1.299,  0.8,  0.6,  0.6,  0.6,  2574,  1707,  41.0, 
se669, 5.3064, 5.5897, 5.0815, 6.0214, 6.5406, 4.7739, -2.7535, 1.4812, 1.2653,  0.8,  0.6,  0.6,  0.8,  3038,  1923,  59.0, 
se670, 5.189, 5.4809, 4.9451, 5.7228, 6.1787, 4.369, -2.7903, 1.5815, 1.2285,  0.8,  0.6,  0.6,  1.0,  2606,  1643,  41.0, 
se671, 5.0786, 5.3837, 4.8133, 5.4547, 5.8543, 4.0337, -2.8267, 1.679, 1.1994,  0.8,  0.6,  0.6,  1.2,  2806,  1727,  48.0, 
se672, 4.9739, 5.2938, 4.6855, 5.2044, 5.5513, 3.754, -2.8485, 1.7174, 1.1803,  0.8,  0.6,  0.6,  1.4,  3030,  1819,  62.0, 
se673, 4.8788, 5.2153, 4.5644, 4.9872, 5.2842, 3.5277, -2.8697, 1.7752, 1.1715,  0.8,  0.6,  0.6,  1.6,  2958,  1747,  57.0, 
se674, 4.7899, 5.1434, 4.4485, 4.7896, 5.0404, 3.3349, -2.8858, 1.8138, 1.1607,  0.8,  0.6,  0.6,  1.8,  2574,  1515,  44.0, 
se675, 5.4215, 5.6836, 5.2405, 6.0448, 6.677, 5.6664, -2.1927, 0.825, 1.2887,  0.8,  0.6,  0.8,  0.2,  2334,  1635,  37.0, 
se676, 5.3141, 5.5785, 5.1319, 5.7822, 6.3617, 5.1629, -2.2442, 0.9482, 1.2329,  0.8,  0.6,  0.8,  0.4,  2470,  1647,  39.0, 
se677, 5.1996, 5.4681, 5.0064, 5.5028, 6.0238, 4.6898, -2.2985, 1.0783, 1.1785,  0.8,  0.6,  0.8,  0.6,  2502,  1627,  39.0, 
se678, 5.0866, 5.3619, 4.8779, 5.2318, 5.697, 4.2825, -2.3416, 1.1873, 1.1349,  0.8,  0.6,  0.8,  0.8,  2902,  1807,  53.0, 
se679, 4.9764, 5.2603, 4.7468, 4.9794, 5.3893, 3.9221, -2.3956, 1.2976, 1.097,  0.8,  0.6,  0.8,  1.0,  2750,  1655,  44.0, 
se680, 4.8693, 5.1656, 4.6179, 4.7402, 5.1004, 3.6181, -2.4301, 1.3707, 1.0746,  0.8,  0.6,  0.8,  1.2,  2918,  1723,  53.0, 
se681, 4.7694, 5.0794, 4.4939, 4.5255, 4.8387, 3.3645, -2.459, 1.4375, 1.0582,  0.8,  0.6,  0.8,  1.4,  2838,  1667,  50.0, 
se682, 4.6765, 4.9997, 4.3735, 4.3331, 4.5983, 3.1468, -2.483, 1.4979, 1.0366,  0.8,  0.6,  0.8,  1.6,  2646,  1523,  42.0, 
se683, 4.5941, 4.9372, 4.2644, 4.1707, 4.3974, 2.9885, -2.5097, 1.5377, 1.0427,  0.8,  0.6,  0.8,  1.8,  2638,  1507,  41.0, 
se684, 5.1895, 5.4459, 5.0373, 5.2616, 5.8355, 5.0704, -1.8202, 0.5673, 1.1553,  0.8,  0.6,  1.0,  0.2,  2294,  1555,  33.0, 
